"Day","Online store visitors","Sessions","Bounce rate","Average session duration","Checkout conversion rate","Completed checkout rate","Conversion rate","Pageviews","Reached checkout rate","Day (previous_period)","Online store visitors (previous_period)","Sessions (previous_period)","Bounce rate (previous_period)","Average session duration (previous_period)","Checkout conversion rate (previous_period)","Completed checkout rate (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Reached checkout rate (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Bounce rate (previous_period) ","Average session duration (previous_period) ","Checkout conversion rate (previous_period) ","Completed checkout rate (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Reached checkout rate (previous_period) "
"2025-10-31",4929,6403,0.4251132281742933,264.1511791347806,0.7212121212121212,0.7737226277372263,0.01858503826331407,37981,0.025769170701233798,"2025-08-01",9393,11000,0.6056363636363636,170.4380909090909,0.7258064516129032,0.7572815533980582,0.016363636363636365,36059,0.022545454545454546,-47.524752475247524,-41.79090909090909,-29.807182378906838,54.983652847692845,-0.6329966329966386,2.17106494478758,13.575233831363752,5.330153359771486,14.298741013537006
"2025-11-01",5218,6646,0.39662955160999097,257.0120373156786,0.7471910112359551,0.7974683544303798,0.020012037315678605,40869,0.02678302738489317,"2025-08-02",5228,6663,0.41767972384811647,221.4871679423683,0.6666666666666666,0.7338129496402878,0.01740957526639652,26936,0.026114362899594776,-0.19127773527161437,-0.25514032717994894,-5.039787913137988,16.03924493835867,12.07865168539327,8.67460908413999,14.94845227100563,51.72631422631422,2.560523830771956
"2025-11-02",4781,5955,0.42837951301427374,238.06011754827875,0.6785714285714286,0.7441860465116279,0.019143576826196475,35265,0.028211586901763223,"2025-08-03",4959,6236,0.43794098781270047,223.52677998717127,0.7416267942583732,0.7988826815642458,0.02485567671584349,24846,0.033515073765234125,-3.589433353498689,-4.506093649775497,-2.183279269241636,6.50183282823722,-8.502304147465432,-6.846641730362661,-22.98106768505728,41.93431538275779,-15.824183770624185
"2025-11-03",5837,7347,0.43514359602558866,237.58336736082754,0.6866666666666666,0.7661290322580645,0.014019327616714304,42404,0.02041649652919559,"2025-08-04",5915,7679,0.4344315666102357,249.3546034639927,0.7205387205387206,0.7733333333333333,0.027868212006771715,31865,0.0386769110561271,-1.3186813186813187,-4.323479619742154,0.16389909713715564,-4.720681286666101,-4.700934579439262,-0.9315906562847606,-49.69419777161255,33.073905538992626,-47.21270139808318
"2025-11-04",6889,9291,0.38714885372941554,285.67635346033796,0.7882599580712788,0.8022222222222222,0.040469271337853836,66665,0.05134000645786245,"2025-08-05",5445,7088,0.4317155756207675,231.008888261851,0.6338028169014085,0.6814159292035398,0.012697516930022574,28366,0.020033860045146727,26.519742883379248,31.080699774266364,-10.323167476009893,23.664658797249743,24.369904495690648,17.728715728715727,218.71799471412,135.01727420150885,156.2661730798092
"2025-11-05",5304,6956,0.4020989074180564,245.91906267970097,0.717391304347826,0.7300884955752213,0.028464634847613572,43588,0.039677975848188614,"2025-08-06",5135,6728,0.4123067776456599,251.70719381688465,0.7062937062937062,0.7398373983739838,0.015011890606420927,28654,0.02125445897740785,3.2911392405063293,3.388822829964328,-2.475794913169312,-2.299549349151503,1.571244080929834,-1.3177088398327341,89.61392401459813,52.11837788790396,86.6807143402888
"2025-11-06",5339,6842,0.407044723764981,239.41084478222743,0.6666666666666666,0.6818181818181818,0.016954106986261326,43253,0.02543116047939199,"2025-08-07",4671,6104,0.4382372214941022,238.27866972477065,0.7697841726618705,0.7833333333333333,0.01752948885976409,25351,0.022771952817824376,14.30100620852066,12.09043250327654,-7.1177198556469445,0.47514746442244393,-13.395638629283495,-12.959381044487433,-3.28236537930922,70.61654372608575,11.677556522452312
"2025-11-07",5178,6728,0.40755053507728894,250.13614744351963,0.74375,0.7583892617449665,0.01768727705112961,42057,0.023781212841854936,"2025-08-08",5061,6498,0.4167436134195137,224.77777777777777,0.7103448275862069,0.7301587301587301,0.01585103108648815,26955,0.022314558325638657,2.3117960877296975,3.5395506309633733,-2.2059314279090305,11.28152876874329,4.7026699029126275,3.866355412897586,11.584394444893386,56.02671118530885,6.572635204395437
"2025-11-08",4715,6021,0.39794054143829927,241.31639262580967,0.6811594202898551,0.7105263157894737,0.015612024580634445,37349,0.0229197807673144,"2025-08-09",4934,6508,0.37261831591886907,241.28103872157345,0.7569060773480663,0.7987421383647799,0.02105101413644745,29350,0.027811923786109402,-4.438589379813538,-7.4830977258758455,6.795754378575329,0.014652582906447897,-10.00740505659578,-11.044343141317869,-25.837185422796377,27.25383304940375,-17.590092136087225
"2025-11-09",4257,5434,0.3697092381302908,273.7108943687891,0.6988636363636364,0.7243589743589743,0.02263525947736474,37118,0.032388663967611336,"2025-08-10",4739,6089,0.4209229758581048,225.5854820167515,0.8203125,0.8362068965517241,0.01724421087206438,24265,0.021021514205945148,-10.170922135471619,-10.757102972573493,-12.16700932597189,21.33355919972896,-14.805194805194807,-13.375627808617496,31.262947578737048,52.9692973418504,54.07388663967611
"2025-11-10",4793,6321,0.37921214997626956,245.36908716975162,0.6923076923076923,0.710691823899371,0.019933554817275746,37751,0.028792912513842746,"2025-08-11",5082,6833,0.4143128933118689,238.90194643641152,0.6697247706422018,0.6931818181818182,0.010683447973071858,29192,0.01595199765842236,-5.686737504919323,-7.493048441387384,-8.472037414770403,2.7070272259424475,3.3719704952581666,2.5260336117125335,86.58353433759612,29.31967662373253,80.49722129090597
"2025-11-11",3113,3881,0.4042772481319248,239.39732027827878,0.6551724137931034,0.7285714285714285,0.014686936356609122,23766,0.022416902860087608,"2025-08-12",5474,7135,0.41443587946741417,244.356271899089,0.7954545454545454,0.8189655172413793,0.014716187806587245,29714,0.018500350385423966,-43.131165509682134,-45.60616678346181,-2.4511949468622514,-2.029394041032879,-17.635467980295566,-11.037593984962413,-0.19877056723229597,-20.01750016827085,21.170152959640216
"2025-11-12",4709,6099,0.382029840957534,233.2603705525496,0.7328767123287672,0.7709923664122137,0.017543859649122806,35344,0.023938350549270373,"2025-08-13",6584,8875,0.4032676056338028,295.1132394366197,0.8021390374331551,0.8168604651162791,0.03380281690140845,39734,0.04214084507042253,-28.47812879708384,-31.27887323943662,-5.2664197122628025,-20.95902881285474,-8.634703196347026,-5.615169378718325,-48.099415204678365,-11.048472341068102,-43.19442215915118
"2025-11-13",4504,5737,0.3843472198012899,234.98012898727558,0.6893939393939394,0.7207207207207207,0.015861948753704027,36361,0.023008541049328916,"2025-08-14",5473,7137,0.44122180187753957,240.91985428051,0.7702127659574468,0.7931034482758621,0.025360795852599132,28651,0.0329270001401149,-17.70509775260369,-19.61608518985568,-12.890247452467259,-2.465436197017883,-10.493052067637695,-9.126517822170005,-37.454846267853235,26.910055495445185,-30.122571289761506
"2025-11-14",4794,6254,0.41541413495362967,271.568276303166,0.7866666666666666,0.8029197080291971,0.018867924528301886,39603,0.023984649824112567,"2025-08-15",5286,6887,0.43574851168868883,237.8434732103964,0.6277777777777778,0.6824324324324325,0.016407724698707712,28143,0.026136198635109627,-9.307604994324631,-9.191229853346885,-4.666539572620876,14.179410785401963,25.309734513274332,17.65556117655561,14.994155952579714,40.72060547916001,-8.232064811853755
"2025-11-15",5116,6664,0.38415366146458585,274.8062725090036,0.7123287671232876,0.7473684210526316,0.0234093637454982,43781,0.032863145258103243,"2025-08-16",4809,6157,0.39548481403280816,254.95257430566835,0.7836538461538461,0.8238636363636364,0.026473932109793732,27378,0.03378268637323372,6.383863589103764,8.234529803475718,-2.865129624745166,7.787212291307239,-9.101605176905625,-9.284936479128856,-11.5757959625568,59.91306888742786,-2.7219301182011293
"2025-11-16",4894,6224,0.3987789203084833,250.2668701799486,0.631578947368421,0.6510067114093959,0.017352185089974295,39241,0.027474293059125965,"2025-08-17",5134,6605,0.4160484481453444,233.44753974261923,0.7184466019417476,0.7987804878048781,0.022407267221801665,27220,0.031188493565480698,-4.674717569146864,-5.768357305071915,-4.150845391647302,7.204758060793029,-12.091038406827886,-18.499923151800818,-22.56001181129715,44.16238060249816,-11.908880749744181
"2025-11-17",6429,8619,0.3297366283791623,303.37800208840935,0.6589403973509934,0.6591760299625468,0.02308852535096879,72528,0.03503886761805314,"2025-08-18",4795,6179,0.4403625182068296,229.40896585207963,0.7085714285714285,0.7928571428571428,0.020067972163780548,24862,0.028321734908561255,34.07716371220021,39.48859038679398,-25.121549917131798,32.24330660381606,-7.004379406109794,-16.86068090562473,15.051611406158187,191.72230713538733,23.717236006828767
"2025-11-18",5301,7097,0.37057911793715653,296.4453994645625,0.7136363636363636,0.7382198952879581,0.02212202339016486,50471,0.030999013667746936,"2025-08-19",5840,7737,0.41411399767351686,240.03580199043557,0.7487179487179487,0.7705882352941177,0.018870363189866873,32205,0.02520356727413726,-9.229452054794521,-8.271940028434793,-10.512776670418848,23.50049326240701,-4.685554171855544,-4.200471603852775,17.231571897058576,56.71790094705791,22.994548075568236
"2025-11-19",5618,7555,0.33726009265387163,252.6534745201853,0.6816326530612244,0.6981981981981982,0.02210456651224355,50597,0.03242885506287227,"2025-08-20",6847,9237,0.4270867164663852,239.68777741691025,0.7667844522968198,0.8032786885245902,0.02349247591209267,37700,0.030637652917613944,-17.9494669198189,-18.209375338313304,-21.032408723857735,5.409411044236382,-11.105050315056904,-13.081448795734513,-5.907888998343936,34.209549071618035,5.846407850088744
"2025-11-20",4990,6569,0.36139442837570407,243.31313746384532,0.5967741935483871,0.6211180124223602,0.016897549094230475,42512,0.028314811995737554,"2025-08-21",5757,7602,0.4259405419626414,226.1767955801105,0.7951219512195122,0.8324022346368715,0.021441725861615364,30889,0.026966587740068403,-13.32291123849227,-13.588529334385688,-15.15378491315311,7.57652518676047,-24.945576885018802,-25.382466964025177,-21.19314833476069,37.62828191265499,4.999610142242383
"2025-11-21",6096,8148,0.3745704467353952,294.56872852233676,0.75,0.78419452887538,0.033873343151693665,58636,0.045164457535591555,"2025-08-22",5242,6946,0.40526921969478835,252.4156348977829,0.7355769230769231,0.7734806629834254,0.02202706593723006,31335,0.029945292254534985,16.291491797024037,17.30492369709185,-7.574908595948309,16.699874253678455,1.960784313725483,1.385149804602696,53.78055002069556,87.12621669060157,50.82323175106679
"2025-11-22",5491,6912,0.47077546296296297,197.05078125,0.7251184834123223,0.7252747252747253,0.022135416666666668,36378,0.03052662037037037,"2025-08-23",5077,6614,0.40081644995464166,250.46129422437255,0.7619047619047619,0.7973856209150327,0.019352887813728455,28750,0.025400665255518595,8.154421902698443,4.505594194133656,17.454127198681142,-21.3248570561667,-4.82819905213269,-9.04341560079266,14.37784830729167,26.53217391304348,20.180397100970026
"2025-11-23",4701,5913,0.4140030441400304,214.06950786402842,0.6666666666666666,0.6991150442477876,0.015220700152207,33653,0.0228310502283105,"2025-08-24",4156,5202,0.4071510957324106,228.07381776239907,0.6639344262295082,0.6857142857142857,0.015570934256055362,21982,0.023452518262206845,13.11357074109721,13.667820069204152,1.6829006428913278,-6.14025320212772,0.4115226337448564,1.9542772861356887,-2.2492812447150348,53.09344008734419,-2.649898944531788
"2025-11-24",4802,6329,0.3730447148048665,282.17396113130036,0.6666666666666666,0.6919191919191919,0.02275240954337178,44349,0.03412861431505767,"2025-08-25",5124,6736,0.4165676959619953,233.28711401425178,0.6956521739130435,0.7522123893805309,0.014251781472684086,27479,0.020486935866983372,-6.284153005464481,-6.042161520190024,-10.44799718725657,20.955656862411193,-4.16666666666667,-8.01544860368389,59.646073629325315,61.392335965646495,66.58720726538294
"2025-11-25",4936,6419,0.386197226982396,273.8354883938308,0.6242774566473989,0.6405228758169934,0.0168250506309394,45623,0.026951238510671445,"2025-08-26",5101,6759,0.4256546826453617,227.32297677171178,0.7894736842105263,0.7867647058823529,0.01775410563692854,27282,0.02248853380677615,-3.2346598706136054,-5.030329930463086,-9.26982769641937,20.460981235886702,-20.924855491329478,-18.587746625129807,-5.232902321233838,67.22747599149622,19.844355982650193
"2025-11-26",4811,6274,0.4000637551801084,267,0.6839080459770115,0.7412587412587412,0.01896716608224418,42739,0.027733503347146957,"2025-08-27",5757,7884,0.3769660071029934,237.89738711314052,0.743801652892562,0.7524271844660194,0.0228310502283105,34641,0.030695078640284118,-16.432169532742748,-20.421106037544394,6.127276104978963,12.233262937443989,-8.052362707535117,-1.4843221294834208,-16.923812559770486,23.376923298980977,-9.648371740121233
"2025-11-27",5158,7002,0.3658954584404456,308.7550699800057,0.7485714285714286,0.7986577181208053,0.03741788060554127,53665,0.04998571836618109,"2025-08-28",5092,6664,0.4057623049219688,213.84468787515007,0.7155963302752294,0.7560975609756098,0.0117046818727491,26664,0.016356542617046818,1.296150824823252,5.07202881152461,-9.825172520446404,44.38285703887468,4.6080586080586,5.628924009525864,219.68302096836794,101.26387638763876,205.60075889195488
"2025-11-28",5388,7331,0.35179375255763196,329.6276087846133,0.71875,0.7375565610859729,0.025098895102987313,60060,0.03492020188241713,"2025-08-29",5406,7139,0.4154643507494047,266.9223980949713,0.7485380116959064,0.7872340425531915,0.017929682028295278,32091,0.023952934584675727,-0.33296337402885684,2.6894523042442917,-15.325165222220685,23.491925419960978,-3.9794921874999947,-6.310382780971013,39.985165734551906,87.1552771805179,45.78673756641864
"2025-11-29",4115,5423,0.38816153420615895,267.18790337451594,0.6091954022988506,0.6357615894039735,0.019546376544348147,35729,0.03208556149732621,"2025-08-30",5046,6527,0.4104489045503294,229.87590010724682,0.7022900763358778,0.7543859649122807,0.01409529646085491,26732,0.020070476482304273,-18.450257629805787,-16.91435575302589,-5.429998739693933,16.23136799023364,-13.255872063968006,-15.724626520868625,38.67304315756561,33.656292084393236,59.86447320080013
"2025-11-30",4103,5216,0.3895705521472393,271.68960889570553,0.6687898089171974,0.7101449275362319,0.020130368098159507,35687,0.030099693251533742,"2025-08-31",4820,6207,0.36136619945223136,257.3818269695505,0.7808219178082192,0.8527131782945736,0.01836636056065732,28562,0.023521830191719027,-14.87551867219917,-15.965845013694215,7.804922745337237,5.558971313016482,-14.347971840429103,-16.719367588932798,9.604556829189537,24.945732091590227,27.96492877552736
"2025-12-01",4941,6574,0.39139032552479464,247.0842713720718,0.6111111111111112,0.6492537313432836,0.015059324612108306,42901,0.024642531183449955,"2025-09-01",5086,6495,0.4346420323325635,221.0058506543495,0.6702127659574468,0.6857142857142857,0.009699769053117783,25047,0.01447267128560431,-2.8509634290208417,1.2163202463433411,-9.951110014752347,11.799877985360961,-8.81834215167548,-5.317164179104481,55.25446564387848,71.28198985906496,70.26940429415689
"2025-12-02",5070,6430,0.35349922239502335,247.8234836702955,0.6932515337423313,0.7410071942446043,0.017573872472783827,41070,0.02534992223950233,"2025-09-02",5257,6886,0.4180946848678478,228.24949172233516,0.7371794871794872,0.7538461538461538,0.01670055184432181,27772,0.022654661632297415,-3.5571618793988966,-6.622131861748475,-15.449960214931195,8.575700125445204,-5.958922379301153,-1.7031272940831064,5.22929204138212,47.88275961399971,11.897156757187854
"2025-12-03",4882,6285,0.38440731901352426,279.6739856801909,0.6708860759493671,0.6886792452830188,0.025298329355608593,43586,0.037708830548926014,"2025-09-03",5896,7727,0.4146499288210172,226.33544713342823,0.7701863354037267,0.7746478873239436,0.01604762521030154,30724,0.020836029506923773,-17.19810040705563,-18.661835123592596,-7.293528276607301,23.566144509091764,-12.893017558187013,-11.09777015437393,57.64531526676419,41.863038666840254,80.97896500096356
"2025-12-04",4748,6147,0.4081665853261754,239.3673336586953,0.6576576576576577,0.7210526315789474,0.02375142345859769,37076,0.03611517813567594,"2025-09-04",5164,6731,0.39488931808052297,250.1962561283613,0.8074074074074075,0.831858407079646,0.016193730500668548,29356,0.020056455207250037,-8.055770720371806,-8.676273956321497,3.36227561439001,-4.328171267323173,-18.546987354326802,-13.320268756998873,46.67048743102848,26.297860743970567,80.06760298609981
"2025-12-05",5032,6365,0.4147682639434407,251.57109190887667,0.5575221238938053,0.5751295336787565,0.019795758051846035,40907,0.03550667714061272,"2025-09-05",6009,8031,0.3980824305814967,245.78819574150168,0.8167539267015707,0.8313253012048193,0.01942472917444901,33295,0.023782841489229236,-16.258944915959393,-20.74461461835388,4.191552321857113,2.35279654091156,-31.739278420694347,-30.81775174588871,1.910085201522764,22.86229163538069,49.29535294045068
"2025-12-06",4956,6212,0.4431745009658725,241.09594333547972,0.5625,0.5989304812834224,0.020283322601416614,37173,0.0360592401802962,"2025-09-06",5606,7323,0.4080294961081524,251.61805271063773,0.8167539267015707,0.8545454545454545,0.021302744776730848,32041,0.02608220674586918,-11.594719942918301,-15.171377850607675,8.613349082097866,-4.181778398570829,-31.12980769230769,-29.91239048811014,-4.785402942196242,16.016978246621516,38.25225960225606
"2025-12-07",4546,5553,0.44084278768233387,229.27858815054924,0.5616438356164384,0.652542372881356,0.01476679272465334,34218,0.026292094363407167,"2025-09-07",4899,6248,0.4198143405889885,235.5995518565941,0.8,0.841726618705036,0.020486555697823303,26434,0.02560819462227913,-7.205552153500714,-11.123559539052497,5.008987321358064,-2.682926880052955,-29.794520547945204,-22.475735187599586,-27.91959301278588,29.44692441552546,2.6706284891049927
"2025-12-08",5359,6943,0.3944980555955639,268.84891257381537,0.6504424778761062,0.6852791878172588,0.02117240386000288,44359,0.03255077056027654,"2025-09-08",5302,7014,0.42072996863416023,226.5350727117194,0.7345679012345679,0.7862068965517242,0.016966067864271458,28267,0.023096663815226688,1.0750660128253489,-1.0122611919019104,-6.234857270508803,18.678714671234623,-11.452368558042691,-12.83729628640129,24.792639221899325,56.92857395549581,40.932780685049174
"2025-12-09",4883,6216,0.40878378378378377,249.24018661518662,0.5230769230769231,0.5449101796407185,0.016409266409266408,38346,0.03137065637065637,"2025-09-09",5807,7617,0.403045818563739,235.7032952606013,0.73224043715847,0.7808219178082192,0.01759222791125115,31719,0.024025206774320598,-15.911830549337006,-18.393068137061835,1.4236508495466131,5.743191387977199,-28.564867967853043,-30.213257695136047,-6.724341612401326,20.892840253475836,30.573928729666438
"2025-12-10",5238,6741,0.4263462394303516,235.1354398457202,0.6926406926406926,0.7185929648241206,0.023735350838154576,38180,0.03426791277258567,"2025-09-10",5968,8209,0.3990741868680716,268.8033865269826,0.7630662020905923,0.7824427480916031,0.026678036301620172,35982,0.034961627482031916,-12.231903485254692,-17.882811548300644,6.833830265071931,-12.525119983145293,-9.229279092292789,-8.160313763941662,-11.030367566022411,6.108609860485799,-1.984217438970127
"2025-12-11",4850,6147,0.43761184317553276,233.58711566617862,0.6307692307692307,0.6697247706422018,0.013339840572637058,34209,0.02114852773710753,"2025-09-11",5084,6755,0.40103626943005183,258.4017764618801,0.7933884297520661,0.827906976744186,0.028423390081421168,30843,0.035825314581791265,-4.6026750590086545,-9.000740192450037,9.120265804751703,-9.60313088225312,-20.496794871794876,-19.106277703329553,-53.067383818664936,10.91333527866939,-40.967642618115136
"2025-12-12",4567,5736,0.4089958158995816,233.19386331938634,0.7008547008547008,0.7,0.014295676429567642,31370,0.020397489539748955,"2025-09-12",9114,10993,0.2840898753752388,185.66078413535885,0.71,0.7421383647798742,0.012917311016101156,51737,0.01819339579732557,-49.89027869212201,-47.821340853270264,43.96705104656103,25.602110540141187,-1.288070302154811,-5.677966101694915,10.670683795941608,-39.36641088582639,12.114801255230129
"2025-12-13",4114,5156,0.40554693560899924,250.7633824670287,0.7164179104477612,0.7264957264957265,0.018619084561675717,29883,0.025989138867339022,"2025-09-13",4838,6380,0.39670846394984327,269.8319749216301,0.7354497354497355,0.7378048780487805,0.021786833855799374,37490,0.02962382445141066,-14.96486151302191,-19.184952978056426,2.227951370423353,-7.066839450787727,-2.5877805218511836,-1.532810623719717,-14.539741364394914,-20.29074419845292,-12.269467738823833
"2025-12-14",4237,5202,0.42233756247597076,219.0073048827374,0.6548672566371682,0.67,0.014225297962322183,29601,0.02172241445597847,"2025-09-14",4679,5986,0.3925826929502172,246.29067824924826,0.7108433734939759,0.7681159420289855,0.01971266288005346,34644,0.027731373204143,-9.446462919427228,-13.097226862679586,7.579261658772802,-11.07771254700101,-7.874606269686507,-12.77358490566037,-27.83675118435544,-14.556633183235192,-21.668450040068006
"2025-12-15",4218,5330,0.4176360225140713,231.44446529080676,0.6854838709677419,0.719626168224299,0.01594746716697936,29958,0.02326454033771107,"2025-09-15",5204,6887,0.4120807318135618,241.79047480760855,0.797979797979798,0.8160919540229885,0.022941774357485116,39463,0.02874981849862059,-18.94696387394312,-22.60781181936983,1.3481073662582364,-4.278915257118402,-14.097590853409564,-11.820455442938005,-30.48721115253996,-24.085852570762487,-19.07934883544639
"2025-12-16",4468,5648,0.43873937677053826,214.05701133144476,0.5816993464052288,0.6260162601626016,0.015757790368271955,28304,0.027089235127478753,"2025-09-16",5434,7331,0.3794843813940799,291.5727731550948,0.7782101167315175,0.8160377358490566,0.027281407720638386,47179,0.035056608921020325,-14.356910101590953,-18.885537842883814,15.761359623086697,-26.750807207131793,-25.25476140276899,-23.486901535682033,-41.00994928264644,-36.61344142610799,-21.07851707421148
